,station_id,stationname,date,daytype,rides
21918,40960,Pulaski-Orange,04/03/2018,W,"5,094"
22236,40960,Pulaski-Orange,04/14/2018,A,"1,969"
22621,40960,Pulaski-Orange,04/05/2018,W,"5,209"
22740,40960,Pulaski-Orange,06/08/2018,W,"5,224"
22767,40960,Pulaski-Orange,04/28/2018,A,"2,131"
22897,40960,Pulaski-Orange,05/26/2018,A,"2,616"
23040,40960,Pulaski-Orange,05/12/2018,A,"2,099"
23164,40960,Pulaski-Orange,06/20/2018,W,"4,957"
23417,40960,Pulaski-Orange,04/18/2018,W,"5,188"
23422,40960,Pulaski-Orange,05/21/2018,W,"4,659"
23573,40960,Pulaski-Orange,04/23/2018,W,"5,057"
24108,40960,Pulaski-Orange,04/25/2018,W,"5,463"
24223,40960,Pulaski-Orange,04/27/2018,W,"5,220"
24307,40960,Pulaski-Orange,04/10/2018,W,"5,032"
24398,40960,Pulaski-Orange,06/19/2018,W,"5,074"
24493,40960,Pulaski-Orange,06/14/2018,W,"5,323"
24560,40960,Pulaski-Orange,05/16/2018,W,"5,352"
24594,40960,Pulaski-Orange,05/06/2018,U,"1,573"
24670,40960,Pulaski-Orange,06/09/2018,A,"2,328"
24787,40960,Pulaski-Orange,04/24/2018,W,"5,333"
24822,40960,Pulaski-Orange,04/13/2018,W,"4,540"
24876,40960,Pulaski-Orange,05/17/2018,W,"5,224"
24897,40960,Pulaski-Orange,04/12/2018,W,"5,655"
24904,40960,Pulaski-Orange,05/07/2018,W,"5,404"
25324,40960,Pulaski-Orange,04/09/2018,W,"4,844"
25393,40960,Pulaski-Orange,06/24/2018,U,"2,968"
25925,40960,Pulaski-Orange,05/18/2018,W,"5,214"
26172,40960,Pulaski-Orange,06/13/2018,W,"5,481"
26270,40960,Pulaski-Orange,06/12/2018,W,"5,445"
26331,40960,Pulaski-Orange,06/25/2018,W,"4,628"
26516,40960,Pulaski-Orange,04/04/2018,W,"5,263"
26677,40960,Pulaski-Orange,04/01/2018,U,"1,129"
26901,40960,Pulaski-Orange,04/22/2018,U,"1,365"
27395,40960,Pulaski-Orange,05/15/2018,W,"5,245"
27535,40960,Pulaski-Orange,04/21/2018,A,"2,013"
27635,40960,Pulaski-Orange,05/01/2018,W,"5,761"
27667,40960,Pulaski-Orange,04/16/2018,W,"4,934"
